,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,ProsperRating (numeric),ProsperScore,ListingCategory (numeric),Occupation,EmploymentStatus,IsBorrowerHomeowner,Duration,months,Rating
81916,9332,2006-04-27 20:55:51.590,HR,36,Chargedoff,2009-03-06 00:00:00.000,,,0,,,False,1043.0,35.0,HR
111831,9391,2006-04-28 06:21:53.780,C,36,Defaulted,2009-01-01 00:00:00.000,,,0,,,True,978.0,33.0,C
108635,9470,2006-04-28 10:32:41.810,B,36,Chargedoff,2008-05-09 00:00:00.000,,,0,,,True,741.0,25.0,B
88085,9471,2006-04-28 10:34:46.433,HR,36,Chargedoff,2008-12-09 00:00:00.000,,,0,,,True,955.0,32.0,HR
95453,9707,2006-04-29 07:25:11.633,A,36,Defaulted,2007-02-08 00:00:00.000,,,0,,,True,284.0,9.0,A
62438,9747,2006-04-29 10:46:53.480,C,36,Chargedoff,2009-02-04 00:00:00.000,,,0,,,False,1011.0,34.0,C
13228,9849,2006-04-29 18:34:51.497,NC,36,Defaulted,2007-06-03 00:00:00.000,,,0,,,True,399.0,13.0,NC
1444,10016,2006-04-30 16:32:56.963,E,36,Defaulted,2007-07-07 00:00:00.000,,,0,,,False,432.0,14.0,E
55758,10024,2006-04-30 17:08:04.500,HR,36,Chargedoff,2008-06-03 00:00:00.000,,,0,,,False,764.0,25.0,HR
108717,10144,2006-05-01 07:11:11.577,C,36,Chargedoff,2008-06-03 00:00:00.000,,,0,,,False,763.0,25.0,C
95540,10160,2006-05-01 07:56:34.370,C,36,Defaulted,2006-11-02 00:00:00.000,,,0,,,True,184.0,6.0,C
84324,10239,2006-05-01 11:49:34.897,E,36,Defaulted,2006-11-07 00:00:00.000,,,0,,,False,189.0,6.0,E
74311,10291,2006-05-01 14:12:24.943,D,36,Defaulted,2007-06-06 00:00:00.000,,,0,,,False,400.0,13.0,D
78984,10321,2006-05-01 15:09:54.773,D,36,Chargedoff,2008-11-04 00:00:00.000,,,0,,,False,917.0,31.0,D
23220,10462,2006-05-02 06:24:52.450,D,36,Chargedoff,2007-12-07 00:00:00.000,,,0,,,False,583.0,19.0,D
61818,10477,2006-05-02 07:34:48.270,A,36,Chargedoff,2009-04-11 00:00:00.000,,,0,,,False,1074.0,36.0,A
92322,10499,2006-05-02 09:12:17.650,C,36,Defaulted,2008-12-31 00:00:00.000,,,0,,,False,973.0,32.0,C
30520,10569,2006-05-02 11:51:27.607,C,36,Chargedoff,2008-10-14 00:00:00.000,,,0,,,True,895.0,30.0,C
15476,10600,2006-05-02 12:55:31.670,E,36,Defaulted,2007-10-09 00:00:00.000,,,0,,,False,524.0,17.0,E
91861,10613,2006-05-02 14:12:21.470,C,36,Defaulted,2009-04-16 00:00:00.000,,,0,,,True,1079.0,36.0,C
33973,10644,2006-05-02 15:54:27.000,D,36,Defaulted,2007-11-03 00:00:00.000,,,0,,,False,549.0,18.0,D
93515,10728,2006-05-02 20:30:09.337,HR,36,Chargedoff,2009-01-12 00:00:00.000,,,0,,,False,985.0,33.0,HR
96470,10746,2006-05-02 21:45:44.467,D,36,Defaulted,2007-04-10 00:00:00.000,,,0,,,True,342.0,11.0,D
7708,10750,2006-05-02 22:16:58.787,HR,36,Chargedoff,2008-04-07 00:00:00.000,,,0,,,False,705.0,24.0,HR
24385,10823,2006-05-03 08:41:19.120,HR,36,Defaulted,2007-11-07 00:00:00.000,,,0,,,False,552.0,18.0,HR
83349,10840,2006-05-03 09:53:09.923,D,36,Defaulted,2007-10-10 00:00:00.000,,,0,,,True,524.0,17.0,D
103759,10851,2006-05-03 10:19:01.683,HR,36,Defaulted,2008-11-17 00:00:00.000,,,0,,,False,928.0,31.0,HR
75136,10883,2006-05-03 11:39:39.997,E,36,Chargedoff,2008-04-09 00:00:00.000,,,0,,,True,706.0,24.0,E
3877,10924,2006-05-03 13:58:44.140,D,36,Chargedoff,2009-01-06 00:00:00.000,,,0,,,False,978.0,33.0,D
51192,10951,2006-05-03 15:26:34.040,HR,36,Chargedoff,2008-06-11 00:00:00.000,,,0,,,False,769.0,26.0,HR
43641,10972,2006-05-03 16:45:10.830,C,36,Defaulted,2007-02-06 00:00:00.000,,,0,,,True,278.0,9.0,C
32802,10981,2006-05-03 17:16:28.057,HR,36,Chargedoff,2007-12-10 00:00:00.000,,,0,,,False,585.0,20.0,HR
79400,10998,2006-05-03 18:28:19.017,E,36,Defaulted,2007-03-11 00:00:00.000,,,0,,,False,311.0,10.0,E
110409,11000,2006-05-03 18:36:00.433,D,36,Defaulted,2008-12-13 00:00:00.000,,,0,,,True,954.0,32.0,D
109877,11005,2006-05-03 19:09:33.783,B,36,Chargedoff,2008-05-08 00:00:00.000,,,0,,,True,735.0,24.0,B
55568,11028,2006-05-03 20:00:38.617,D,36,Defaulted,2007-01-14 00:00:00.000,,,0,,,True,255.0,8.0,D
27545,11035,2006-05-03 20:29:06.550,HR,36,Defaulted,2006-12-11 00:00:00.000,,,0,,,True,221.0,7.0,HR
37631,11040,2006-05-03 20:50:26.983,D,36,Defaulted,2007-09-10 00:00:00.000,,,0,,,True,494.0,16.0,D
61080,11094,2006-05-04 05:59:31.820,E,36,Defaulted,2006-10-11 00:00:00.000,,,0,,,True,159.0,5.0,E
48822,11160,2006-05-04 10:13:51.457,C,36,Defaulted,2009-07-09 00:00:00.000,,,0,,,False,1161.0,39.0,C
48785,11226,2006-05-04 13:50:23.570,HR,36,Defaulted,2007-07-08 00:00:00.000,,,0,,,False,429.0,14.0,HR
60949,11228,2006-05-04 13:51:15.053,HR,36,Chargedoff,2009-09-17 00:00:00.000,,,0,,,False,1231.0,41.0,HR
53008,11254,2006-05-04 15:00:52.203,C,36,Chargedoff,2009-01-12 00:00:00.000,,,0,,,True,983.0,33.0,C
103459,11257,2006-05-04 15:06:45.823,HR,36,Defaulted,2007-01-10 00:00:00.000,,,0,,,False,250.0,8.0,HR
92676,11279,2006-05-04 16:18:42.050,D,36,Defaulted,2007-03-10 00:00:00.000,,,0,,,False,309.0,10.0,D
90930,11312,2006-05-04 18:44:18.423,D,36,Chargedoff,2008-07-11 00:00:00.000,,,0,,,False,798.0,27.0,D
88231,11487,2006-05-05 13:58:04.570,E,36,Defaulted,2007-06-12 00:00:00.000,,,0,,,False,402.0,13.0,E
93762,11490,2006-05-05 14:05:02.563,C,36,Chargedoff,2008-01-10 00:00:00.000,,,0,,,False,614.0,20.0,C
49756,11622,2006-05-06 07:25:32.497,HR,36,Defaulted,2007-06-11 00:00:00.000,,,0,,,False,400.0,13.0,HR
23296,11696,2006-05-06 14:41:45.137,D,36,Defaulted,2008-12-10 00:00:00.000,,,0,,,False,948.0,32.0,D
35409,11776,2006-05-07 06:50:08.257,HR,36,Defaulted,2007-11-14 00:00:00.000,,,0,,,False,555.0,18.0,HR
641,11854,2006-05-07 14:17:31.340,HR,36,Defaulted,2007-10-29 00:00:00.000,,,0,,,False,539.0,18.0,HR
28073,11975,2006-05-08 06:12:28.113,D,36,Defaulted,2009-01-15 00:00:00.000,,,0,,,False,982.0,33.0,D
68231,12001,2006-05-08 08:03:17.873,AA,36,Defaulted,2009-03-19 00:00:00.000,,,0,,,True,1045.0,35.0,AA
955,12002,2006-05-08 08:05:53.387,B,36,Defaulted,2007-03-20 00:00:00.000,,,0,,,True,315.0,10.0,B
51377,12057,2006-05-08 10:56:09.473,E,36,Defaulted,2007-07-17 00:00:00.000,,,0,,,False,434.0,14.0,E
38484,12074,2006-05-08 11:34:31.193,D,36,Defaulted,2007-09-09 00:00:00.000,,,0,,,False,488.0,16.0,D
91996,12153,2006-05-08 15:33:35.200,D,36,Chargedoff,2009-01-11 00:00:00.000,,,0,,,False,978.0,33.0,D
66374,12241,2006-05-09 00:52:30.687,E,36,Chargedoff,2009-01-16 00:00:00.000,,,0,,,False,982.0,33.0,E
26963,12257,2006-05-09 06:03:54.667,C,36,Defaulted,2009-09-23 00:00:00.000,,,0,,,False,1232.0,41.0,C
14510,12289,2006-05-09 07:51:13.067,HR,36,Defaulted,2007-02-09 00:00:00.000,,,0,,,False,275.0,9.0,HR
36757,12300,2006-05-09 08:37:26.333,B,36,Defaulted,2006-12-15 00:00:00.000,,,0,,,True,219.0,7.0,B
85047,12302,2006-05-09 08:38:19.757,D,36,Chargedoff,2009-04-12 00:00:00.000,,,0,,,True,1068.0,36.0,D
94080,12326,2006-05-09 10:12:04.467,D,36,Defaulted,2008-12-19 00:00:00.000,,,0,,,True,954.0,32.0,D
5984,12330,2006-05-09 10:29:58.640,C,36,Defaulted,2006-12-15 00:00:00.000,,,0,,,True,219.0,7.0,C
70352,12339,2006-05-09 10:49:03.623,C,36,Chargedoff,2007-12-16 00:00:00.000,,,0,,,True,585.0,20.0,C
69417,12424,2006-05-09 14:59:02.980,D,36,Defaulted,2007-08-17 00:00:00.000,,,0,,,True,464.0,15.0,D
44428,12436,2006-05-09 15:36:38.200,E,36,Chargedoff,2009-05-18 00:00:00.000,,,0,,,False,1104.0,37.0,E
62129,12537,2006-05-10 06:01:21.890,D,36,Defaulted,2008-01-14 00:00:00.000,,,0,,,False,613.0,20.0,D
107546,12589,2006-05-10 09:14:46.227,E,36,Chargedoff,2008-10-17 00:00:00.000,,,0,,,True,890.0,30.0,E
39479,12636,2006-05-10 12:06:13.973,C,36,Defaulted,2007-03-13 00:00:00.000,,,0,,,True,306.0,10.0,C
53743,12684,2006-05-10 15:44:04.087,HR,36,Defaulted,2007-02-17 00:00:00.000,,,0,,,False,282.0,9.0,HR
20686,12711,2006-05-10 17:46:09.010,E,36,Chargedoff,2008-01-17 00:00:00.000,,,0,,,True,616.0,21.0,E
45627,12716,2006-05-10 18:12:18.253,HR,36,Defaulted,2007-06-19 00:00:00.000,,,0,,,False,404.0,13.0,HR
93024,12731,2006-05-10 19:46:47.790,HR,36,Defaulted,2007-12-21 00:00:00.000,,,0,,,False,589.0,20.0,HR
43873,12862,2006-05-11 12:53:21.107,HR,36,Chargedoff,2008-03-18 00:00:00.000,,,0,,,False,676.0,23.0,HR
5594,12943,2006-05-11 20:49:16.943,AA,36,Chargedoff,2008-08-22 00:00:00.000,,,0,,,True,833.0,28.0,AA
20596,12983,2006-05-12 04:00:22.533,AA,36,Defaulted,2007-10-21 00:00:00.000,,,0,,,False,526.0,18.0,AA
20144,13148,2006-05-12 18:23:03.863,HR,36,Chargedoff,2008-03-16 00:00:00.000,,,0,,,True,673.0,22.0,HR
55960,13209,2006-05-13 07:33:49.283,C,36,Chargedoff,2008-03-18 00:00:00.000,,,0,,,True,674.0,22.0,C
36637,13224,2006-05-13 09:03:36.167,D,36,Defaulted,2007-06-23 00:00:00.000,,,0,,,True,405.0,14.0,D
100609,13267,2006-05-13 15:07:57.507,A,36,Defaulted,2007-01-17 00:00:00.000,,,0,,,False,248.0,8.0,A
43373,13278,2006-05-13 17:28:07.023,HR,36,Defaulted,2007-10-22 00:00:00.000,,,0,,,False,526.0,18.0,HR
65150,13480,2006-05-15 08:02:08.833,AA,36,Chargedoff,2007-10-17 00:00:00.000,,,0,,,True,519.0,17.0,AA
83693,13539,2006-05-15 12:05:51.397,E,36,Chargedoff,2008-02-21 00:00:00.000,,,0,,,False,646.0,22.0,E
7250,13579,2006-05-15 15:09:21.537,HR,36,Defaulted,2006-12-18 00:00:00.000,,,0,,,False,216.0,7.0,HR
105893,13619,2006-05-15 18:09:58.147,D,36,Chargedoff,2008-05-26 00:00:00.000,,,0,,,False,741.0,25.0,D
89915,13623,2006-05-15 18:38:28.983,D,36,Chargedoff,2007-12-23 00:00:00.000,,,0,,,False,586.0,20.0,D
69796,13742,2006-05-16 10:17:25.283,D,36,Chargedoff,2009-05-01 00:00:00.000,,,0,,,True,1080.0,36.0,D
56389,13776,2006-05-16 12:27:38.967,D,36,Chargedoff,2008-01-22 00:00:00.000,,,0,,,False,615.0,20.0,D
91725,13794,2006-05-16 13:18:56.167,HR,36,Defaulted,2006-12-21 00:00:00.000,,,0,,,False,218.0,7.0,HR
22526,13796,2006-05-16 13:43:51.457,C,36,Chargedoff,2009-08-19 00:00:00.000,,,0,,,False,1190.0,40.0,C
41861,13808,2006-05-16 14:54:59.490,B,36,Chargedoff,2008-03-26 00:00:00.000,,,0,,,True,679.0,23.0,B
49843,13850,2006-05-16 18:08:31.570,HR,36,Chargedoff,2008-10-28 00:00:00.000,,,0,,,False,895.0,30.0,HR
98340,13898,2006-05-16 22:16:10.863,E,36,Defaulted,2007-09-24 00:00:00.000,,,0,,,False,495.0,16.0,E
98400,13924,2006-05-17 05:06:46.843,NC,36,Chargedoff,2009-09-19 00:00:00.000,,,0,,,False,1220.0,41.0,NC
29568,13998,2006-05-17 09:32:58.163,E,36,Chargedoff,2008-01-23 00:00:00.000,,,0,,,False,615.0,20.0,E
102987,14002,2006-05-17 09:44:17.413,HR,36,Defaulted,2007-03-26 00:00:00.000,,,0,,,False,312.0,10.0,HR
77970,14098,2006-05-17 13:51:36.167,NC,36,Defaulted,2006-11-29 00:00:00.000,,,0,,,False,195.0,6.0,NC
3793,14126,2006-05-17 15:26:12.917,B,36,Defaulted,2007-09-29 00:00:00.000,,,0,,,True,499.0,17.0,B
6377,14185,2006-05-17 21:02:18.367,E,36,Chargedoff,2008-07-30 00:00:00.000,,,0,,,True,804.0,27.0,E
31763,14300,2006-05-18 12:10:21.760,D,36,Chargedoff,2007-09-03 00:00:00.000,,,0,,,True,472.0,16.0,D
97785,14342,2006-05-18 15:21:07.933,NC,36,Defaulted,2007-04-24 00:00:00.000,,,0,,,False,340.0,11.0,NC
81310,14387,2006-05-18 19:11:51.630,AA,36,Chargedoff,2008-03-30 00:00:00.000,,,0,,,True,681.0,23.0,AA
578,14396,2006-05-18 19:49:22.150,C,36,Defaulted,2008-10-22 00:00:00.000,,,0,,,True,887.0,30.0,C
49954,14404,2006-05-18 20:30:20.320,D,36,Chargedoff,2008-10-22 00:00:00.000,,,0,,,False,887.0,30.0,D
34696,14416,2006-05-18 21:27:29.390,NC,36,Defaulted,2007-11-22 00:00:00.000,,,0,,,False,552.0,18.0,NC
11249,14437,2006-05-19 06:13:05.060,HR,36,Chargedoff,2008-04-29 00:00:00.000,,,0,,,False,710.0,24.0,HR
88621,14446,2006-05-19 06:53:32.187,AA,36,Chargedoff,2009-04-26 00:00:00.000,,,0,,,False,1072.0,36.0,AA
79030,14487,2006-05-19 10:33:24.177,B,36,Chargedoff,2009-03-29 00:00:00.000,,,0,,,True,1044.0,35.0,B
82127,14528,2006-05-19 14:17:49.510,D,36,Chargedoff,2009-04-01 00:00:00.000,,,0,,,False,1047.0,35.0,D
85246,14530,2006-05-19 14:27:18.713,E,36,Chargedoff,2009-08-25 00:00:00.000,,,0,,,False,1193.0,40.0,E
65364,14596,2006-05-19 23:26:05.147,B,36,Chargedoff,2007-12-30 00:00:00.000,,,0,,,False,589.0,20.0,B
71529,14605,2006-05-20 05:51:36.103,B,36,Defaulted,2008-10-23 00:00:00.000,,,0,,,True,886.0,30.0,B
46237,14719,2006-05-21 06:58:30.000,C,36,Chargedoff,2008-12-25 00:00:00.000,,,0,,,False,948.0,32.0,C
5323,14823,2006-05-21 19:38:05.060,D,36,Chargedoff,2009-04-01 00:00:00.000,,,0,,,False,1045.0,35.0,D
107783,14915,2006-05-22 08:50:25.530,E,36,Defaulted,2007-01-04 00:00:00.000,,,0,,,False,226.0,8.0,E
72750,14931,2006-05-22 09:28:27.440,C,36,Defaulted,2007-05-06 00:00:00.000,,,0,,,True,348.0,12.0,C
51131,15025,2006-05-22 13:40:32.400,E,36,Chargedoff,2009-03-03 00:00:00.000,,,0,,,True,1015.0,34.0,E
88898,15035,2006-05-22 14:23:03.007,HR,36,Chargedoff,2007-08-04 00:00:00.000,,,0,,,False,438.0,15.0,HR
76188,15195,2006-05-23 07:22:52.587,D,36,Defaulted,2007-10-24 00:00:00.000,,,0,,,False,518.0,17.0,D
4154,15219,2006-05-23 08:39:30.213,E,36,Defaulted,2007-04-30 00:00:00.000,,,0,,,True,341.0,11.0,E
53982,15233,2006-05-23 09:23:40.460,HR,36,Defaulted,2007-04-05 00:00:00.000,,,0,,,False,316.0,11.0,HR
39325,15268,2006-05-23 11:14:56.993,AA,36,Defaulted,2009-05-06 00:00:00.000,,,0,,,True,1078.0,36.0,AA
81490,15275,2006-05-23 11:30:33.407,E,36,Defaulted,2007-08-30 00:00:00.000,,,0,,,True,463.0,15.0,E
92495,15276,2006-05-23 11:32:43.980,D,36,Defaulted,2007-04-26 00:00:00.000,,,0,,,False,337.0,11.0,D
87229,15297,2006-05-23 12:53:26.420,HR,36,Defaulted,2007-03-31 00:00:00.000,,,0,,,False,311.0,10.0,HR
63101,15349,2006-05-23 15:44:03.140,D,36,Defaulted,2007-09-29 00:00:00.000,,,0,,,True,493.0,16.0,D
87858,15365,2006-05-23 16:29:42.290,B,36,Chargedoff,2008-01-05 00:00:00.000,,,0,,,False,591.0,20.0,B
35493,15368,2006-05-23 16:41:01.853,AA,36,Chargedoff,2008-01-29 00:00:00.000,,,0,,,True,615.0,20.0,AA
100665,15376,2006-05-23 17:07:28.157,E,36,Defaulted,2007-08-05 00:00:00.000,,,0,,,False,438.0,15.0,E
46958,15444,2006-05-23 23:29:06.117,C,36,Defaulted,2009-06-24 00:00:00.000,,,0,,,False,1127.0,38.0,C
83091,15491,2006-05-24 07:28:48.227,E,36,Defaulted,2007-10-04 00:00:00.000,,,0,,,True,497.0,17.0,E
8789,15531,2006-05-24 09:43:46.440,HR,36,Defaulted,2007-07-05 00:00:00.000,,,0,,,False,406.0,14.0,HR
45078,15623,2006-05-24 15:39:57.910,C,36,Defaulted,2007-09-29 00:00:00.000,,,0,,,False,492.0,16.0,C
52419,15652,2006-05-24 17:05:11.780,HR,36,Chargedoff,2008-12-01 00:00:00.000,,,0,,,False,921.0,31.0,HR
111245,15742,2006-05-25 05:36:15.867,HR,36,Defaulted,2006-11-10 00:00:00.000,,,0,,,False,168.0,6.0,HR
76410,15791,2006-05-25 09:15:24.730,E,36,Defaulted,2007-07-30 00:00:00.000,,,0,,,False,430.0,14.0,E
32293,15795,2006-05-25 09:36:29.543,HR,36,Defaulted,2007-06-09 00:00:00.000,,,0,,,True,379.0,13.0,HR
47916,15846,2006-05-25 12:37:22.123,E,36,Defaulted,2007-01-06 00:00:00.000,,,0,,,True,225.0,8.0,E
21697,15871,2006-05-25 15:13:10.020,E,36,Chargedoff,2008-03-30 00:00:00.000,,,0,,,True,674.0,22.0,E
60368,15873,2006-05-25 15:36:20.593,E,36,Defaulted,2006-11-04 00:00:00.000,,,0,,,False,162.0,5.0,E
95508,15935,2006-05-25 19:39:40.563,E,36,Defaulted,2006-12-04 00:00:00.000,,,0,,,True,192.0,6.0,E
32869,15973,2006-05-25 22:51:57.080,HR,36,Chargedoff,2007-12-07 00:00:00.000,,,0,,,False,560.0,19.0,HR
62619,16031,2006-05-26 08:50:04.433,HR,36,Chargedoff,2009-02-09 00:00:00.000,,,0,,,False,989.0,33.0,HR
69720,16172,2006-05-26 23:52:19.940,HR,36,Defaulted,2007-12-04 00:00:00.000,,,0,,,False,556.0,19.0,HR
76863,16180,2006-05-27 05:51:28.653,HR,36,Defaulted,2008-07-06 00:00:00.000,,,0,,,False,770.0,26.0,HR
7328,16181,2006-05-27 05:54:48.617,D,36,Defaulted,2007-03-01 00:00:00.000,,,0,,,True,277.0,9.0,D
825,16201,2006-05-27 09:37:44.087,HR,36,Defaulted,2007-04-08 00:00:00.000,,,0,,,False,315.0,10.0,HR
12261,16219,2006-05-27 11:32:19.910,HR,36,Defaulted,2007-06-13 00:00:00.000,,,0,,,False,381.0,13.0,HR
6090,16274,2006-05-27 18:26:59.217,HR,36,Defaulted,2007-01-30 00:00:00.000,,,0,,,False,247.0,8.0,HR
87444,16350,2006-05-28 14:03:18.750,D,36,Defaulted,2007-07-14 00:00:00.000,,,0,,,False,411.0,14.0,D
71400,16373,2006-05-28 16:56:04.750,HR,36,Chargedoff,2008-02-06 00:00:00.000,,,0,,,False,618.0,21.0,HR
101503,16376,2006-05-28 17:29:16.480,HR,36,Defaulted,2007-11-06 00:00:00.000,,,0,,,False,526.0,18.0,HR
94761,16411,2006-05-29 00:26:13.637,E,36,Chargedoff,2008-04-12 00:00:00.000,,,0,,,False,683.0,23.0,E
36772,16445,2006-05-29 09:06:41.653,HR,36,Chargedoff,2008-10-04 00:00:00.000,,,0,,,True,858.0,29.0,HR
66461,16513,2006-05-29 18:16:31.173,C,36,Defaulted,2007-09-12 00:00:00.000,,,0,,,False,470.0,16.0,C
29543,16539,2006-05-29 21:19:37.630,E,36,Defaulted,2007-09-04 00:00:00.000,,,0,,,True,462.0,15.0,E
1743,16698,2006-05-30 12:00:40.893,D,36,Defaulted,2007-03-07 00:00:00.000,,,0,,,False,280.0,9.0,D
63121,16699,2006-05-30 12:04:25.857,HR,36,Defaulted,2007-01-07 00:00:00.000,,,0,,,False,221.0,7.0,HR
111221,16703,2006-05-30 12:12:49.173,E,36,Chargedoff,2008-09-04 00:00:00.000,,,0,,,False,827.0,28.0,E
90790,16710,2006-05-30 12:24:22.807,HR,36,Defaulted,2007-01-07 00:00:00.000,,,0,,,False,221.0,7.0,HR
52130,16803,2006-05-30 19:25:49.943,B,36,Defaulted,2007-06-03 00:00:00.000,,,0,,,True,368.0,12.0,B
57193,16844,2006-05-31 03:29:00.443,AA,36,Chargedoff,2008-08-04 00:00:00.000,,,0,,,True,795.0,26.0,AA
35850,16878,2006-05-31 07:32:58.210,C,36,Defaulted,2007-08-12 00:00:00.000,,,0,,,False,437.0,15.0,C
80133,16900,2006-05-31 08:36:42.723,E,36,Defaulted,2007-04-12 00:00:00.000,,,0,,,True,315.0,10.0,E
109827,16904,2006-05-31 08:46:04.427,E,36,Defaulted,2007-01-12 00:00:00.000,,,0,,,False,225.0,8.0,E
111545,16906,2006-05-31 09:00:57.433,HR,36,Defaulted,2007-07-07 00:00:00.000,,,0,,,False,401.0,13.0,HR
79573,16948,2006-05-31 12:11:38.750,HR,36,Defaulted,2007-12-07 00:00:00.000,,,0,,,True,554.0,18.0,HR
13274,17027,2006-05-31 17:25:55.877,B,36,Chargedoff,2007-10-14 00:00:00.000,,,0,,,False,500.0,17.0,B
108300,17063,2006-05-31 20:30:50.357,B,36,Chargedoff,2009-09-20 00:00:00.000,,,0,,,True,1207.0,40.0,B
78734,17067,2006-05-31 20:53:44.680,B,36,Chargedoff,2008-06-06 00:00:00.000,,,0,,,True,736.0,25.0,B
38410,17087,2006-05-31 23:03:01.963,D,36,Defaulted,2009-06-24 00:00:00.000,,,0,,,True,1119.0,37.0,D
189,17091,2006-05-31 23:48:17.177,E,36,Defaulted,2007-10-08 00:00:00.000,,,0,,,False,494.0,16.0,E
2020,17190,2006-06-01 11:45:29.423,HR,36,Defaulted,2007-10-07 00:00:00.000,,,0,,,False,492.0,16.0,HR
92802,17262,2006-06-01 16:56:24.750,D,36,Defaulted,2007-05-09 00:00:00.000,,,0,,,True,341.0,11.0,D
31881,17265,2006-06-01 17:03:09.023,HR,36,Defaulted,2007-07-08 00:00:00.000,,,0,,,False,401.0,13.0,HR
27605,17270,2006-06-01 17:31:11.667,E,36,Defaulted,2007-04-06 00:00:00.000,,,0,,,False,308.0,10.0,E
69937,17279,2006-06-01 18:37:51.237,C,36,Chargedoff,2009-01-07 00:00:00.000,,,0,,,True,950.0,32.0,C
86442,17322,2006-06-02 03:34:22.083,E,36,Defaulted,2007-11-10 00:00:00.000,,,0,,,False,525.0,18.0,E
57303,17329,2006-06-02 04:34:55.440,E,36,Chargedoff,2008-02-06 00:00:00.000,,,0,,,False,613.0,20.0,E
6106,17365,2006-06-02 08:02:56.653,C,36,Defaulted,2007-06-14 00:00:00.000,,,0,,,False,376.0,13.0,C
16881,17395,2006-06-02 10:21:31.293,E,36,Chargedoff,2008-07-05 00:00:00.000,,,0,,,False,763.0,25.0,E
103464,17413,2006-06-02 11:05:09.320,HR,36,Chargedoff,2009-10-14 00:00:00.000,,,0,,,True,1229.0,41.0,HR
30122,17433,2006-06-02 12:02:25.327,D,36,Defaulted,2007-03-16 00:00:00.000,,,0,,,False,286.0,10.0,D
56635,17460,2006-06-02 13:16:26.947,D,36,Chargedoff,2009-09-17 00:00:00.000,,,0,,,True,1202.0,40.0,D
99015,17483,2006-06-02 14:59:53.867,E,36,Defaulted,2007-07-07 00:00:00.000,,,0,,,False,399.0,13.0,E
30354,17503,2006-06-02 16:08:56.947,E,36,Defaulted,2007-05-14 00:00:00.000,,,0,,,False,345.0,12.0,E
17405,17513,2006-06-02 17:34:34.867,D,36,Chargedoff,2008-07-05 00:00:00.000,,,0,,,True,763.0,25.0,D
25514,17555,2006-06-02 21:41:01.390,C,36,Defaulted,2007-08-13 00:00:00.000,,,0,,,True,436.0,15.0,C
52358,17579,2006-06-03 07:48:00.763,C,36,Chargedoff,2007-12-13 00:00:00.000,,,0,,,True,557.0,19.0,C
89534,17594,2006-06-03 09:06:50.360,E,36,Defaulted,2007-01-12 00:00:00.000,,,0,,,False,222.0,7.0,E
4454,17650,2006-06-03 18:03:19.067,E,36,Defaulted,2007-03-13 00:00:00.000,,,0,,,False,282.0,9.0,E
34144,17666,2006-06-03 22:19:40.900,E,36,Chargedoff,2007-12-06 00:00:00.000,,,0,,,False,550.0,18.0,E
50100,17699,2006-06-04 11:39:44.610,HR,36,Chargedoff,2008-03-14 00:00:00.000,,,0,,,True,648.0,22.0,HR
84183,17725,2006-06-04 15:38:36.390,D,36,Defaulted,2007-06-14 00:00:00.000,,,0,,,True,374.0,12.0,D
97023,17731,2006-06-04 16:26:40.627,E,36,Defaulted,2008-04-13 00:00:00.000,,,0,,,False,678.0,23.0,E
73035,17771,2006-06-04 21:37:26.837,HR,36,Chargedoff,2008-08-13 00:00:00.000,,,0,,,True,800.0,27.0,HR
99558,17815,2006-06-05 07:36:12.540,NC,36,Defaulted,2007-06-14 00:00:00.000,,,0,,,False,373.0,12.0,NC
105134,17833,2006-06-05 09:09:36.023,E,36,Defaulted,2006-12-12 00:00:00.000,,,0,,,True,189.0,6.0,E
32024,17904,2006-06-05 15:01:20.967,HR,36,Chargedoff,2008-03-16 00:00:00.000,,,0,,,False,649.0,22.0,HR
21229,17914,2006-06-05 16:25:33.213,HR,36,Defaulted,2007-06-14 00:00:00.000,,,0,,,False,373.0,12.0,HR
40948,17917,2006-06-05 16:32:21.920,D,36,Defaulted,2008-01-10 16:06:42.297,,,0,,,False,583.0,19.0,D
3974,17919,2006-06-05 16:34:13.153,B,36,Defaulted,2007-10-12 00:00:00.000,,,0,,,False,493.0,16.0,B
8536,17938,2006-06-05 18:35:47.393,E,36,Defaulted,2007-07-18 00:00:00.000,,,0,,,True,407.0,14.0,E
2846,17987,2006-06-05 23:47:56.290,HR,36,Defaulted,2006-11-11 00:00:00.000,,,0,,,True,158.0,5.0,HR
101401,18009,2006-06-06 05:57:28.367,NC,36,Chargedoff,2008-06-12 00:00:00.000,,,0,,,False,736.0,25.0,NC
59541,18023,2006-06-06 07:24:06.420,HR,36,Defaulted,2007-07-12 00:00:00.000,,,0,,,False,400.0,13.0,HR
1350,18032,2006-06-06 08:16:03.980,B,36,Chargedoff,2009-08-09 00:00:00.000,,,0,,,True,1159.0,39.0,B
69021,18064,2006-06-06 10:59:29.183,AA,36,Defaulted,2008-04-19 00:00:00.000,,,0,,,True,682.0,23.0,AA
58989,18080,2006-06-06 11:57:57.563,HR,36,Defaulted,2007-06-14 00:00:00.000,,,0,,,False,372.0,12.0,HR
26279,18119,2006-06-06 15:03:04.800,HR,36,Chargedoff,2008-01-08 00:00:00.000,,,0,,,True,580.0,19.0,HR
